"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Estonia","EST","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.065484797049517","0.300711282420017","1.15975091279219","2.77896848858157","3.52511112912835","5.70627654756003","10.7960348323268","14.5008972430169","28.5769538105646","31.5274897673756","41.52","45.32","53.2","61.45","63.51","66.19","70.58","72.5","74.1","76.5","78.3899259259259","79.4","84.24","",
"Ethiopia","ETH","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","1.75491225386083E-05","0.0017034482886673","0.00496672048936104","0.00966351744980805","0.0125415989159042","0.0152637672082567","0.0371623810686744","0.0724022618698295","0.105811658802603","0.155334520794722","0.219659818999505","0.310592656856176","0.37","0.45","0.54","0.75","1.1","1.48281013861396","1.9","2.9","",
"European Union","EUU","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0693340966755781","0.171911193478185","0.310450774077122","0.433749038423854","0.82709599193773","1.58162903941338","2.80552365961226","5.12049988477373","8.42163842017689","14.5826976687145","20.5566943168568","25.2995268490593","35.139519795329","41.8228491455019","46.8319646601984","50.9720858950831","54.546314424477","60.2952780129834","64.1891368926677","67.2146426996618","70.6308959645273","71.5580662923989","73.6993645800207","75.5357802492714","78.1021476800944","",
"Fragile and conflict affected situations","FCS","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0.0743802474517194","0.125019126264242","0.266915481453355","0.256957188270101","0.648890691008156","0.944666792671197","1.35440485285384","1.86763727616682","2.43363549092997","3.59092779791004","3.64095465499446","4.46733287850015","6.70366245666003","7.45480895797728","8.60235682076211","10.0254929501872","11.5312545592712","",
"Finland","FIN","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.401087669542265","1.39743933216774","1.88687977020585","2.56846134939847","4.91509855362412","13.900303888052","16.7800752605887","19.4586827950608","25.4525249254189","32.2950922889897","37.2484617371121","43.1053633522263","62.43","69.22","72.39","74.48","79.66","80.78","83.67","82.49","86.89","88.70999491353","89.879997974222","91.5144","92.38","",
"Fiji","FJI","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.00667844744796488","0.00790739908511393","0.00911534294524544","0.0644371415684","0.223454841691821","0.633167865464492","0.942462062760434","1.4968547339902","1.8579785936093","6.15264970011985","6.72543473821551","7.4129434854202","8.45363663371359","9.6000384001536","10.8978310454645","13","17","20","28","33.7423567521104","37.1","41.8","",
"France","FRA","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0527778615870672","0.140113895433035","0.279049463348641","0.590619383415946","0.899867425301053","1.63794724451239","2.58403397908468","4.25500387171107","6.31977872175207","9.12531788860536","14.3079239430677","26.3259035521688","30.18","36.14","39.15","42.87","46.87","66.09","70.68","71.58","77.28","77.8199989926706","81.44","81.9198","83.75","",
"Faeroe Islands","FRO","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","2.31878681074062","4.60129756591359","11.3378684807256","22.297538351766","32.916392363397","43.2469835228993","53.2992218313613","58.9126409695337","66.5335994677312","67.9026317413939","69.359445124439","75.98","75.57","75.18","75.2","80.7321728","85.3351892392109","90","94.66","",
"Micronesia, Fed. Sts.","FSM","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.278037794604213","0.5706768449723","1.8587187851414","2.79759406910057","3.73486213690137","4.66052719883673","5.57009970478472","9.23250210039423","11.0178673081514","11.8813690993008","12.7503392500979","13.6211327333981","14.49","15.35","20","22.8","25.9744230029883","27.8","29.65","",
"Gabon","GAB","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","0.0479990086022951","0.170124880168288","0.249009564457371","1.21614061828589","1.34762022159633","1.93953010616212","2.65958659385985","2.97906980035019","4.89326474972412","5.48920080280135","5.76700457562583","6.21","6.7","7.23","8","8.61671448924674","9.2","9.81","",
"United Kingdom","GBR","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0873553192811587","0.17423092249367","0.260615159497346","0.519762000979751","1.03660916572589","1.89516828396595","4.12365033568833","7.38539895659563","13.6699830956989","21.2936382666372","26.8217543508578","33.4810948744147","56.48","64.82","65.61","70","68.82","75.09","78.39","83.56","85","85.3799985496322","87.4799984242111","89.8441","91.61","",
"Georgia","GEO","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.0118368853524659","0.0400654188158425","0.0609303330695727","0.102830956807091","0.41634356671125","0.484746298540492","0.992344436138154","1.58787562980332","2.55881648068489","3.88622135350273","6.07945762869794","7.52687684487832","8.26","10.01","20.07","26.9","31.52","36.94","43.3","48.9","",
"Ghana","GHA","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.000347917574151673","0.00564876296892429","0.0275375417930387","0.0322404432072234","0.104895466160959","0.153615297625799","0.200008060324831","0.830284033818739","1.19305791098328","1.71679770389504","1.83119746104616","2.72317597313987","3.85","4.27","5.44","7.8","9","10.6","12.3","18.9","",
"Guinea","GIN","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.000138318459718829","0.000668589440753014","0.00194894188047425","0.00380310850877073","0.00620336850353784","0.0608089191603796","0.0954249236063846","0.175541868491054","0.402022748744397","0.450960370842751","0.508819332302937","0.542254180996637","0.637492122987955","0.780025279059244","0.92","0.94","1","1.3","1.49014436571885","1.6","1.72","",
"Gambia, The","GMB","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.0092175413498905","0.0355073602319341","0.0513113469912736","0.206094460510653","0.715827014834322","0.921794919066406","1.33679116648397","1.79677988296495","2.436781193062","3.30800347812937","3.79900113882231","5.23769115841218","6.20503741852418","6.88","7.63","9.2","10.8703","12.4492287209242","14","15.56","",
"Guinea-Bissau","GNB","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.0163890632503118","0.02406042052803","0.117702448210923","0.230103170591588","0.299569144677667","1.02299323436117","1.35419747762901","1.80814220342991","1.90136531610877","2.0571967045036","2.20630223745003","2.35488871087933","2.30328059172582","2.45","2.672","2.89399062085531","3.1","3.32","",
"Equatorial Guinea","GNQ","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.0414622921184329","0.0944237738972509","0.0974159446521569","0.132354665123789","0.16526042288306","0.321197997152044","0.520524272046806","0.843930284607049","1.14978967061811","1.27919359635686","1.55712305943539","1.82","2.13","6","11.5","13.9431821913076","16.4","18.86","",
"Greece","GRC","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.0487888033209172","0.0482916024670055","0.191062242060003","0.3781743124531","0.749616477469714","1.39536077890155","1.84963468790097","3.2218217855723","6.87729214416088","9.13883730776798","10.9350258080278","14.67","17.8","21.42","24","32.25","35.88","38.2","42.4","44.4","51.6499951676815","55.0699934418411","59.8663","63.21","",
"Grenada","GRD","Internet users (per 100 people)","IT.NET.USER.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.29803298231671","0.990883868410622","1.48485448426054","2.47316614730178","4.06390799146313","5.12810398216998","14.7588405454867","18.6451821830564","19.5706205843787","20.4878048780488","21.3959911692909","22.29","23.18","24.05","27","30","32","35","37.38","",
"Greenland","GRL","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.0647121209397638","0.0539403419817682","1.79671919075768","7.95450468228625","14.6544471691696","21.6026133057246","31.7478112321162","35.4641368915684","44.154789028418","54.5342598293605","56.0990147610533","57.7034045008656","59.361687268664","61.07","62.82","62.83","63","64","64.8960100995989","65.8","66.7","",
"Guatemala","GTM","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.00299800542698942","0.0195348708188295","0.0954760214836324","0.466590444451661","0.592652945261753","0.712332904508925","1.7382017815873","3.39174627024502","4.54885490848324","5.1","5.7","6.5","7.3","8.3","9.3","10.5","12.3","16","19.7","23.4","",
"Guam","GUM","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.348453910001324","0.659530908641229","1.35610688834494","2.34457164676014","4.50128418990124","8.49717632294499","16.1131270423389","25.3802275337398","31.1922942556271","33.7166817880876","36.1617878387908","38.559877557558","43.8514430048178","46.1504736192355","48.4187021509296","50.6420283820435","54.04","57.7","61.5341593079002","65.4","69.27","",
"Guyana","GUY","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.0658541146967945","0.131828032967554","0.26408811035714","3.96635473490207","6.61149156572021","13.2069864958563","","","","","","13.8","18.2","23.9","29.9","31","33","35","37.35","",
"High income","HIC","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.218866788705711","0.462499303904154","0.593982188750318","0.831050386194745","1.66836315017716","3.07877631505506","5.61665423812102","8.8691233583887","13.3643941576839","19.3618647790667","26.1009971295212","31.4178277715641","38.6150870406094","43.1459384963289","48.1596532049346","51.7890849644105","54.5399739625854","60.0949878744067","62.2788115295378","63.882425705378","67.5739459782189","68.9281770129408","74.2129388287724","78.1411817060543","80.6075498546686","",
"Hong Kong SAR, China","HKG","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.120955444334145","0.849527883374094","1.33456803119019","2.78419826636163","3.21863564288143","4.74883867150288","10.5187570475672","14.5459795803324","21.2306819749994","27.8277606812581","38.6714032309569","43.0823830278909","52.2000433497404","56.3998803935333","56.9","60.8","64.8","66.7","69.4","72","72.2","72.9","74.2","74.56","",
"Honduras","HND","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.0367752523847096","0.0437112456096425","0.170996468238945","0.301247213672473","0.573575476141391","1.20385599891878","1.41528193123711","2.5974025974026","4.8","5.6","6.5","7.8","9.4","9.6","9.8","11.09","15.9","18.12","17.8","19.08","",
"Heavily indebted poor countries (HIPC)","HPC","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00872764462183013","0.0238956295633199","0.0437385609124996","0.10645985421088","0.173378289251485","0.257622535079834","0.395052416296443","0.604411962927073","0.914567047277164","1.21344738518784","1.5578956140144","2.42662064980553","2.52728328628928","3.15333333493861","4.92997886524328","5.38873671318187","6.3795049028847","7.33223232197759","8.86529118205637","",
"Croatia","HRV","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.097213389005641","0.268318996512712","0.51402858984181","0.85898236788368","1.72960931152469","3.27322027921442","4.40535911936871","6.64488254374396","11.5585731811648","17.76","22.75","30.91","33.14","37.98","41.44","44.24","50.58","56.55","57.7899789891444","61.9399731527956","66.7476","68.57","",
"Haiti","HTI","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00748425313141151","","0.0239994768114055","0.0706584781341451","0.231270714628821","0.340832326173809","0.893432988337908","1.64735834557778","5.401261907622","6.37620163504938","6.79600048052951","7.2","7.6","8.1","8.37","9","9.8","10.6","11.4","",
"Hungary","HUN","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.00338263017472348","0.0483534209561792","0.193414394595538","0.483580975150708","0.677486054433488","0.969239535629585","1.94244987216737","3.89464327842503","5.85784074913192","6.99967635062916","14.5285543028277","16.67","21.63","27.74","38.97","47.06","53.3","61","62","65","68.0199878861296","70.579998153838","72.6439","76.13","",
"Indonesia","IDN","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.00105974438244869","0.0261094771945335","0.0566239887373857","0.194910263619177","0.255306646259756","0.444415935985143","0.925563864466858","2.01861385948459","2.13413573295808","2.38701977959476","2.60028587633414","3.60202476259646","4.76481313366657","5.78627472934199","7.91747938492903","6.92","10.92","12.28","14.52","14.94","17.14","",
"Isle of Man","IMN","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.00011130772730678","0.00021817567673486","0.0010695623867526","0.0262288788137051","0.0463339767355146","0.0707678487089183","0.13902732879964","0.27322427673499","0.527532449930946","0.660146377009928","1.53787558175083","1.68648997063625","1.97613649190559","2.38807499995774","2.80549986534254","3.95","4.38","5.12","7.5","10.07","12.5800609138955","15.1","18","",
"Not classified","INX","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.0567960442691087","0.169686377153426","0.281141005146567","0.558377221782965","1.10838632805464","2.19930183163355","4.08825507004952","8.09601004337033","10.9338085895467","17.8504672405807","23.1388121904053","25.85","34.31","36.99","41.61","54.82","61.158324551","65.34","67.38","69.85","74.8899729670944","76.919992540097","78.2477","79.69","",
"Iran, Islamic Rep.","IRN","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.000408331951401899","0.00417975237282131","0.015826080240759","0.0467560941386576","0.0998152205281395","0.378569094530717","0.934190019959829","1.48422133163363","4.62617511492205","6.93372195304053","7.49","8.1","8.76","9.47","12.02","13.8","15.9","19","22.73","29.95","39.35","",
"Iraq","IRQ","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","0.1","0.5","0.6","0.9","0.9","0.95234424383919","0.93","1","1.06","2.5","5","7.1","9.2","11.3","",
"Iceland","ISL","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.50512900217594","1.53916008034416","2.6678252650675","6.79481178371359","11.2158756981883","14.8064793153484","27.4788687499313","36.2642065028975","41.2945667122702","44.470533824288","49.3929953676426","79.12","83.14","83.88","87","89.51","90.6","91","93","93.39","94.8196868008949","96.2097995545657","96.5468","98.16","",
"Israel","ISR","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.110773866229479","0.214624099839697","0.310579197074096","0.398833332735083","0.576966460362693","0.93042297028229","2.16836760046815","4.39940548194079","10.3070699456663","13.4361219052622","20.8737899981674","17.3786238639049","17.7645990630493","19.5933936579649","22.7704855254035","25.1940424216829","27.8810744577346","48.1280621948445","59.39","63.12","67.5","68.8738779907441","70.8","70.8","71.45","",
"Italy","ITA","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.017544562355015","0.0350632556032967","0.0700534325551471","0.122462052683735","0.192304619468143","0.524412787470198","1.02328990327724","2.27673783398868","4.5585195653676","14.378410192862","23.1108742441037","27.2221169788811","28.04","29.04","33.24","35","37.99","40.79","44.53","48.83","53.68","54.3899983018814","55.829997993283","58.4593","61.96","",
"Jamaica","JAM","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.0368171040811351","0.109487985518389","0.591145841711251","0.797797440825369","1.97872631761407","2.35568855598647","3.11577802729967","3.8630203874764","6.1","7.8","10","12.8","16.4","21.1","23.6","24.3","27.67","37.438613414848","33.79","37.1","40.5","",
"Jordan","JOR","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.0232339200362821","0.0449385487814688","0.59934110602689","1.30588826426973","2.52696535256747","2.62327542156362","4.70571958094159","6.02553241191204","8.46600501623938","11.6587413706379","12.9328520457507","13.8671087882097","20","23","26","27.2","34.9","37","41","44","",
"Japan","JPN","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0202936828728095","0.0404380410357153","0.0966780254215835","0.40127752639435","0.799684291039372","1.59436314822182","4.37298196820763","9.16307714028121","13.4140408820215","21.391290312434","29.9907403589142","38.5320608612719","46.5942011179917","48.4352658899653","62.3939296327259","66.9210661042901","68.6852703213795","74.3","75.4","78","78.21","79.0541135244739","79.4964","89.71","90.58","",
"Kazakhstan","KAZ","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.000521078881417335","0.0113023546258183","0.0318245120029329","0.0645967541164605","0.13106960398892","0.464277217538881","0.668594402621264","1.00612421099739","1.67477099516366","2.00041475265872","2.6503946570164","2.96170749150089","3.26836905115978","4.02","11","18.2","31.6","50.6","53.3156691222464","54","54.89","",
"Kenya","KEN","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.000727482162773916","0.00883911485103882","0.0344060509233638","0.0502613876974799","0.114256028237822","0.318059713612037","0.619782266151425","1.20777388492125","2.94190286101524","3.02352804209621","3.10189770248496","7.5337897198037","7.95","8.67","10.04","14","28","32.1","39","43.4","",
"Kyrgyz Republic","KGZ","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0.0728083339331353","0.20471134983184","1.04140114469361","3.00294132719239","2.99926518003089","3.90876626828521","5.09038530732863","10.5338013405507","12.3069069959465","14.03","15.7","16","16.3","17.5","19.8","23","28.3","",
"Cambodia","KHM","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.00584491064008368","0.016324986068665","0.0319695777498133","0.047022640068885","0.0769560555527296","0.226983237666204","0.260570197574002","0.300436644360101","0.317321781089656","0.468356720063827","0.49","0.51","0.53","1.26","3.1","4.94","6.8","9","",
"Kiribati","KIR","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0.616545618210291","1.21157783781819","1.78522547397736","2.33745894837722","2.5","3","3.5","4","4.5","6","7","8.97","9.07","10","10.7467976841839","11.5","12.25","",
"St. Kitts and Nevis","KNA","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","1.94556982306759","2.25855994218087","3.34381060656724","4.4004400440044","5.86281024037522","7.71472655580319","21.152381758186","22.9697842928439","24.7376775443732","34","38.5","43.5","49.2","55.7","63","63.2","64","64.6","65.4","",
"Korea, Rep.","KOR","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0232650923969655","0.0461244347306385","0.0984043370590207","0.249946522805325","0.311359364299842","0.819686670067246","1.62423719177877","3.60080156399075","6.78181546774092","23.5521944496933","44.7","56.6","59.4","65.5","72.7","73.5","78.1","78.8","81","81.6","83.7","83.7591201534472","84.07","84.77","84.33","",
"Kosovo","KSV","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.0910822445879734","0.14716270308453","0.202898433102358","0.855662316859742","2.17453585891176","3.05239745470751","4.75622220879911","6.73139576837536","8.55179243431475","10.2489679289296","22.4029383804612","22.9271120360078","25.9261083689107","28.7911979549612","34.8","42","50.8","61.4","65.7690706867398","70.45","75.46","78.7","",
"Latin America & Caribbean (developing only)","LAC","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.0139877387230794","0.0267978906801022","0.0463828328215997","0.0986204392086895","0.29766461332261","0.601019693165519","1.1741701929695","1.72770548504487","3.09708322329938","4.721184613408","8.32577115541423","10.7766181119424","13.9756693536271","16.1160150422924","20.4215763820001","23.1043127710042","25.7966891108697","30.1121033400719","33.1378612893712","37.6822248879788","41.0477761152903","43.9374909689668","47.4660333270483","",
"Lao PDR","LAO","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0.00965781399243407","0.037780708301385","0.111044032290124","0.181664460654566","0.267899241309349","0.333912466428616","0.361434490258043","0.850357490288917","1.16989342772256","1.64","3.55","6","7","9","10.747676189122","12.5","14.26","",
"Lebanon","LBN","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.0716179907830511","0.14016693882414","1.24107973937325","2.72235219941557","5.37680949802644","7.95274373635276","6.78321977527715","7","8","9","10.14","15","18.74","22.53","30.14","43.68","52","61.249785718304","70.5","74.7","",
"Liberia","LBR","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.00448944262671901","0.00409938718261007","0.0113287318542038","0.0177027057169472","0.033812227177592","0.0327133071190699","0.0318689345450327","0.0310111848040233","","","0.551376580555429","0.53","2","2.3","2.5","2.6","3.2","5.41","",
"Libya","LBY","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","0.133617289160985","0.187042622337565","0.366533175284228","2.24441822165946","2.81451798740855","3.53283816154549","3.91778797710285","4.30105178913002","4.72199937850513","9","10.8","14","14","","16.5","17.76","",
"St. Lucia","LCA","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.305656686409825","0.670465973851827","0.992168483437401","1.30498897284318","1.93210580211372","5.09048334139327","8.18186395448366","14.6418357746777","20.9824734633424","21.395212362765","21.5675829464215","24.5","27.9","32","36","43.3","44","45.9","46.2","51","",
"Latin America & Caribbean (all income levels)","LCN","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.0136850075851028","0.029908499352732","0.0500678123739551","0.110083607002837","0.308723256338881","0.609594647802685","1.22966321877095","2.05248963414194","3.90371304021287","5.65075369105539","8.88695093240655","11.2871531818652","14.4023870678009","16.6297898411029","20.7526340622518","23.7029350820335","26.500479061627","31.0340800233058","34.7103993816567","39.3495781460857","43.3532777737347","46.5441948546349","50.153320418858","",
"Least developed countries: UN classification","LDC","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.00853453870466775","0.0210721720968047","0.0571772269789979","0.0994050968377086","0.144637287782423","0.236258541323302","0.355621081808462","0.554893711110772","0.784261368200721","1.12671096486904","1.95553719624905","2.18547191053655","2.79269438282868","4.4712469935739","5.06268003249208","5.93729799228054","7.14626694531887","8.6363921502324","",
"Low income","LIC","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00299803712790969","0.0108802781038165","0.0263489754718524","0.0649461642272301","0.104277474677012","0.151120921845283","0.322862853914654","0.506828604094171","0.687086656565624","0.95265140494408","1.20574781083199","1.40379566359763","1.90443205728664","2.37450563195272","3.28819005248594","3.72413416387895","4.40535044956288","5.6079137400841","6.2909866250761","",
"Liechtenstein","LIE","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","36.5152298938015","45.1168526483592","59.4707106749926","58.8096918372148","64.0074481394199","63.3713561470216","64.2141613630526","65.080218443168","70","75","80","85","89.4077","93.8","95.21","",
"Sri Lanka","LKA","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.00276544818070014","0.00548443582924889","0.054464498514862","0.162464548204775","0.296351104287732","0.348414424914655","0.647410010940963","0.793821864362622","1.05042270585318","1.45858022842408","1.44615998041486","1.79204679392588","2.53756612897332","3.88","5.8","8.78","12","15","18.2854","21.9","25.8","",
"Lower middle income","LMC","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.00207806384601917","0.0223506530985052","0.0391927963731176","0.0744207629652064","0.159495590169689","0.274286067661905","0.551823584224482","0.864745814380373","1.59142589770671","2.10461186706942","2.91529779853647","3.67456794636122","4.63955933371685","5.86866716672182","7.34694552723322","8.67478890158765","11.8079885835035","14.4250627071015","17.1535097581039","19.5417877225702","22.5551514519941","",
"Low & middle income","LMY","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.0113438336875174","0.0330848104843575","0.0705646905682143","0.143723003153196","0.335616262963786","0.680230061516691","1.37811426644371","1.95979644359126","3.38146152770136","4.37169936706613","5.55196852833047","6.58671721408657","8.1574739020417","10.5975894839849","13.4555432361771","16.2589853851907","19.7212241973634","22.7160663353576","25.6245355889867","28.2673865232236","31.1365897393605","",
"Lesotho","LSO","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00284593961257655","0.00558443328054182","0.0109565326956631","0.0538044595288236","0.211806070361977","0.261150063093855","1.08394313737534","1.53249659019509","2.17552433931097","2.58024548419449","2.97970818724486","3.44543125970873","3.58","3.72","3.86","4.2248","4.58961762996709","5","11","",
"Lithuania","LTU","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.277421291418305","0.978422157292264","1.97206374498849","2.92305470000236","6.42706749477765","7.17935699381369","17.69","25.91","31.23","36.22","43.9","49.9","55.22","59.76","62.12","63.6399774002179","67.2299893276414","68.4529","72.13","",
"Luxembourg","LUX","Internet users (per 100 people)","IT.NET.USER.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.153198790750878","0.30215512140341","0.496486119489314","1.59094191103942","5.5516533064923","7.14270408491247","11.7455537206391","17.3879577959488","22.8873279731211","36.163422506306","39.84","54.55","65.88","70","72.51","78.92","82.23","87.31","90.62","90.0298585646936","91.9499237417387","93.7765","94.67","",
